K669976;487;no balance;12;no previous credits;furniture;$1 863,40;no savings;1-5 years;25-35;single;male;< 1 year;life insurance;;;;;;;;;;
R7503945;562;>$300;30;paid back;furniture;$3 655,40;no savings;> 8 years;< 15;married/widowed;male;< 1 year;no assets;;;;;;;;;;
K6517822;671;>$300;18;no previous credits;other;$2 548,00;no savings;1-5 years;25-35;married/widowed;male;1-5 years;car;;;;;;;;;;
R9816130;662;no running account;13;paid back;retraining;$2 515,80;no savings;<1 year;15- 25;single;male;< 1 year;car;;;;;;;;;;
M9608141;418;no balance;14;no previous credits;other;$9 834,00;no savings;> 8 years;> 35;divorced/living apart;male;>8 years;car;;;;;;;;;;
K1523344;639;<= $300;18;no previous credits;used car;$4 201,40;no savings;5-8 years;> 35;married/widowed;female;>8 years;no assets;;;;;;;;;;
M4530486;575;>$300;12;paid back;furniture;$1 807,40;no savings;1-5 years;< 15;divorced/living apart/married;female;1-5 years;car;;;;;;;;;;
J9856456;641;no balance;24;paid back;new car;$3 397,00;<140;5-8 years;15- 25;single;male;>8 years;car;;;;;;;;;;
K2816611;480;no running account;6;no previous credits;furniture;$3 705,80;140-700;1-5 years;25-35;single;male;5-8 years;no assets;;;;;;;;;;
K9149779;607;>$300;11;paid back;other;$10 119,20;no savings;1-5 years;15- 25;single;male;>8 years;life insurance;;;;;;;;;;
M8485365;677;no balance;36;problematic running accounts: there are further credits running but at other banks;furniture;$3 252,20;no savings;5-8 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
J945412;626;>$300;6;N/A;other;$4 925,20;no savings;1-5 years;25-35;single;male;5-8 years;car;;;;;;;;;;
R3270775;664;>$300;12;paid back;used car;$8 121,40;>1400;> 8 years;25-35;single;male;>8 years;car;;;;;;;;;;
M6280142;448;no running account;48;hesistant;new car;$9 435,00;no savings;> 8 years;15- 25;single;male;>8 years;car;;;;;;;;;;
K8808165;608;<= $300;24;no previous credits;furniture;$1 761,20;140-700;1-5 years;15- 25;divorced/living apart/married;female;5-8 years;life insurance;;;;;;;;;;
J222786;641;<= $300;6;N/A;furniture;$725,20;no savings;1-5 years;15- 25;divorced/living apart/married;female;< 1 year;no assets;;;;;;;;;;
K5542395;654;>$300;24;paid back;other;$2 830,80;no savings;1-5 years;< 15;divorced/living apart/married;female;>8 years;life insurance;;;;;;;;;;
M7403648;461;no balance;36;paid back;other;$3 948,00;no savings;1-5 years;15- 25;divorced/living apart;male;>8 years;life insurance;;;;;;;;;;
M3179505;581;no running account;47;no previous credits;television;$15 010,80;no savings;<1 year;> 35;divorced/living apart/married;female;< 1 year;no assets;;;;;;;;;;
R7737596;723;>$300;12;paid back;retraining;$2 158,80;no savings;5-8 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
M3867747;641;>$300;18;no previous credits;furniture;$1 576,40;>1400;<1 year;< 15;divorced/living apart/married;female;1-5 years;no assets;;;;;;;;;;
J2576267;621;no running account;24;N/A;furniture;$2 979,00;no savings;> 8 years;< 15;divorced/living apart/married;female;>8 years;ownership of house or land;;;;;;;;;;
R2992281;622;no running account;12;no previous credits;furniture;$2 097,20;no savings;1-5 years;< 15;divorced/living apart/married;female;< 1 year;life insurance;;;;;;;;;;
J8825194;666;<= $300;15;no previous credits;furniture;$2 021,60;>1400;unemployed;< 15;single;male;< 1 year;car;;;;;;;;;;
K812633;416;no running account;30;no previous credits;used car;$16 797,20;no savings;<1 year;> 35;divorced/living apart;male;< 1 year;ownership of house or land;;;;;;;;;;
K4156634;379;no running account;6;no previous credits;repair;$627,20;no savings;<1 year;< 15;divorced/living apart/married;female;>8 years;car;;;;;;;;;;
J2707081;612;no balance;6;no problems with current credits;used car;$1 470,00;no savings;unemployed;< 15;single;male;< 1 year;car;;;;;;;;;;
M6697092;661;no balance;16;paid back;furniture;$2 401,00;>1400;1-5 years;< 15;divorced/living apart/married;male;< 1 year;life insurance;;;;;;;;;;
R4354345;433;no running account;36;no previous credits;furniture;$12 242,00;no savings;1-5 years;< 15;divorced/living apart;male;>8 years;life insurance;;;;;;;;;;
K9981883;637;>$300;34;paid back;furniture;$1 350,00;no savings;5-8 years;< 15;divorced/living apart/married;female;1-5 years;life insurance;;;;;;;;;;
K7239072;415;no running account;12;no previous credits;used car;$1 794,80;no savings;1-5 years;25-35;single;female;>8 years;life insurance;;;;;;;;;;
J4782421;586;>$300;12;no previous credits;furniture;$4 307,80;no savings;1-5 years;25-35;single;male;>8 years;life insurance;;;;;;;;;;
M682771;664;>$300;12;paid back;furniture;$1 302,00;>1400;> 8 years;< 15;single;male;>8 years;no assets;;;;;;;;;;
J1857449;628;no balance;48;N/A;other;$11 701,20;140-700;<1 year;> 35;divorced/living apart/married;female;< 1 year;life insurance;;;;;;;;;;
J830773;616;no balance;12;N/A;other;$4 373,60;no savings;<1 year;> 35;single;male;5-8 years;no assets;;;;;;;;;;
R9677653;695;>$300;19;paid back;other;$4 949,00;no savings;5-8 years;< 15;divorced/living apart/married;female;>8 years;life insurance;;;;;;;;;;
K4129230;637;no balance;12;no problems with current credits;other;$2 793,00;<140;<1 year;< 15;divorced/living apart;male;< 1 year;life insurance;;;;;;;;;;
K3723342;641;<= $300;6;paid back;other;$1 852,20;<140;> 8 years;25-35;divorced/living apart;male;>8 years;life insurance;;;;;;;;;;
K1344208;680;no balance;8;no previous credits;household appliances;$1 064,00;no savings;5-8 years;< 15;divorced/living apart/married;female;1-5 years;no assets;;;;;;;;;;
M4860886;393;no balance;18;hesistant;other;$3 189,20;<140;<1 year;15- 25;divorced/living apart/married;female;5-8 years;life insurance;;;;;;;;;;
K920968;406;no running account;60;no problems with current credits;retraining;$9 570,40;no savings;> 8 years;15- 25;single;male;>8 years;ownership of house or land;;;;;;;;;;
M3114977;442;no running account;9;paid back;repair;$2 101,40;no savings;> 8 years;25-35;divorced/living apart/married;female;5-8 years;life insurance;;;;;;;;;;
K5440669;612;no balance;8;no previous credits;retraining;$1 269,80;no savings;<1 year;15- 25;married/widowed;male;1-5 years;no assets;;;;;;;;;;
M8149898;514;>$300;12;no previous credits;new car;$2 430,40;no savings;5-8 years;15- 25;divorced/living apart/married;female;>8 years;no assets;;;;;;;;;;
J1294047;478;no running account;15;no previous credits;television;$8 195,00;>1400;1-5 years;< 15;divorced/living apart/married;female;1-5 years;life insurance;;;;;;;;;;
J3038908;588;no running account;36;N/A;used car;$7 519,40;no savings;1-5 years;15- 25;single;male;1-5 years;car;;;;;;;;;;
K4267383;522;>$300;24;paid back;other;$3 448,20;<140;5-8 years;< 15;married/widowed;male;5-8 years;car;;;;;;;;;;
K9061928;676;no balance;20;hesistant;new car;$8 607,20;<140;> 8 years;15- 25;married/widowed;male;>8 years;life insurance;;;;;;;;;;
M6151904;515;>$300;18;paid back;other;$2 142,00;no savings;5-8 years;15- 25;single;male;1-5 years;car;;;;;;;;;;
J7301167;621;>$300;7;no problems with current credits;furniture;$1 184,40;>1400;> 8 years;15- 25;single;male;>8 years;ownership of house or land;;;;;;;;;;
K8599188;466;no running account;24;paid back;other;$1 678,60;no savings;> 8 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
R5143870;634;>$300;9;no previous credits;repair;$5 364,80;>1400;> 8 years;> 35;divorced/living apart;male;>8 years;ownership of house or land;;;;;;;;;;
R3943419;587;no running account;15;no previous credits;other;$2 409,40;no savings;<1 year;25-35;single;male;5-8 years;ownership of house or land;;;;;;;;;;
J1644459;379;no balance;36;no previous credits;used car;$12 647,60;<140;<1 year;< 15;divorced/living apart;male;< 1 year;ownership of house or land;;;;;;;;;;
M8375678;667;>$300;24;problematic running accounts;retraining;$7 747,00;no savings;5-8 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
K9543037;660;no balance;24;no previous credits;used car;$4 296,60;<140;> 8 years;< 15;single;male;>8 years;ownership of house or land;;;;;;;;;;
J28559;703;>$300;24;N/A;other;$3 157,00;>1400;<1 year;< 15;single;female;< 1 year;car;;;;;;;;;;
J1335612;628;no running account;24;N/A;new car;$4 074,00;no savings;5-8 years;25-35;single;male;< 1 year;ownership of house or land;;;;;;;;;;
K1533561;540;>$300;24;no previous credits;retraining;$6 427,40;700-1400;1-5 years;25-35;single;female;5-8 years;car;;;;;;;;;;
R9970719;527;<= $300;15;paid back;furniture;$1 779,40;>1400;1-5 years;15- 25;single;male;>8 years;car;;;;;;;;;;
K2985812;649;>$300;21;no problems with current credits;used car;$2 227,40;<140;5-8 years;< 15;married/widowed;male;5-8 years;no assets;;;;;;;;;;
R8793174;624;>$300;15;paid back;repair;$7 945,00;<140;1-5 years;< 15;divorced/living apart/married;female;5-8 years;life insurance;;;;;;;;;;
K3331884;678;>$300;19;paid back;new car;$3 075,80;140-700;5-8 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
M9610619;454;>$300;21;no problems with current credits;retraining;$3 612,00;140-700;<1 year;< 15;single;male;1-5 years;no assets;;;;;;;;;;
J2518422;430;no running account;12;paid back;other;$2 153,00;no savings;1-5 years;15- 25;divorced/living apart/married;female;1-5 years;no assets;;;;;;;;;;
K1955910;480;>$300;12;no previous credits;other;$9 435,00;140-700;1-5 years;25-35;divorced/living apart/married;female;1-5 years;car;;;;;;;;;;
R1516978;653;>$300;15;paid back;furniture;$2 560,60;no savings;> 8 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
K3301444;653;>$300;36;no previous credits;furniture;$3 351,60;>1400;unemployed;< 15;divorced/living apart/married;female;>8 years;life insurance;;;;;;;;;;
K4049550;619;no balance;12;no problems with current credits;furniture;$819,00;no savings;1-5 years;< 15;married/widowed;male;>8 years;no assets;;;;;;;;;;
M1663836;619;>$300;24;no problems with current credits;furniture;$5 500,00;no savings;> 8 years;< 15;single;male;>8 years;ownership of house or land;;;;;;;;;;
R6741055;641;<= $300;21;no previous credits: no previous credits/paid back all previous credits;other;$4 092,20;<140;1-5 years;> 35;divorced/living apart/married;female;< 1 year;life insurance;;;;;;;;;;
M3808976;682;no balance;18;no previous credits;retraining;$6 214,60;no savings;> 8 years;> 35;single;male;< 1 year;no assets;;;;;;;;;;
K114633;667;>$300;6;no previous credits;other;$940,80;no savings;unemployed;> 35;divorced/living apart/married;female;>8 years;no assets;;;;;;;;;;
K2707907;492;no running account;32;no previous credits;used car;$2 693,60;>1400;<1 year;< 15;divorced/living apart/married;female;5-8 years;no assets;;;;;;;;;;
M8806230;455;<= $300;24;no previous credits;other;$1 325,80;no savings;5-8 years;< 15;single;male;5-8 years;ownership of house or land;;;;;;;;;;
R8417095;660;>$300;6;problematic running accounts;other;$1 096,20;>1400;1-5 years;> 35;single;male;1-5 years;no assets;;;;;;;;;;
R1145803;465;>$300;36;no problems with current credits;other;$6 248,20;no savings;1-5 years;< 15;single;male;1-5 years;life insurance;;;;;;;;;;
J9421999;607;>$300;24;N/A;used car;$5 811,40;<140;1-5 years;25-35;divorced/living apart/married;male;5-8 years;car;;;;;;;;;;
K4680134;365;no running account;36;paid back;household appliances;$11 291,00;no savings;1-5 years;15- 25;divorced/living apart/married;male;1-5 years;ownership of house or land;;;;;;;;;;
K1794329;628;no running account;26;no previous credits;furniture;$3 530,80;no savings;> 8 years;> 35;single;male;5-8 years;car;;;;;;;;;;
R6119633;621;no balance;12;no previous credits;other;$8 509,20;no savings;5-8 years;25-35;single;male;1-5 years;life insurance;;;;;;;;;;
J5748817;670;no balance;20;N/A;new car;$11 449,00;>1400;5-8 years;< 15;single;male;>8 years;car;;;;;;;;;;
K2901443;397;no running account;24;no previous credits;other;$1 689,80;no savings;<1 year;< 15;divorced/living apart/married;female;>8 years;car;;;;;;;;;;
R8237899;641;no running account;12;no previous credits;furniture;$3 099,60;<140;1-5 years;< 15;single;female;5-8 years;car;;;;;;;;;;
M3622574;649;no running account;24;problematic running accounts;new car;$5 084,80;700-1400;1-5 years;> 35;divorced/living apart/married;female;>8 years;life insurance;;;;;;;;;;
K6332770;574;<= $300;36;no problems with current credits;furniture;$5 486,60;no savings;1-5 years;25-35;single;male;1-5 years;no assets;;;;;;;;;;
M5504569;618;>$300;36;no previous credits: no previous credits/paid back all previous credits;furniture;$3 218,60;140-700;> 8 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
K3052306;640;>$300;30;paid back;furniture;$4 307,80;>1400;> 8 years;< 15;single;male;1-5 years;life insurance;;;;;;;;;;
J1372497;399;no running account;12;N/A;repair;$957,60;no savings;1-5 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
K1992007;672;>$300;24;no previous credits;used car;$4 286,80;140-700;> 8 years;< 15;single;male;5-8 years;car;;;;;;;;;;
K2185151;446;no balance;48;no previous credits;business;$4 284,00;no savings;5-8 years;< 15;single;male;>8 years;no assets;;;;;;;;;;
R9253467;688;no running account;6;paid back;furniture;$2 739,80;no savings;<1 year;> 35;single;female;>8 years;life insurance;;;;;;;;;;
R8362404;602;<= $300;9;no previous credits;furniture;$1 043,00;no savings;1-5 years;15- 25;divorced/living apart/married;female;1-5 years;no assets;;;;;;;;;;
K4735691;645;>$300;21;no previous credits;new car;$3 466,40;>1400;> 8 years;< 15;single;male;>8 years;no assets;;;;;;;;;;
J4123648;636;<= $300;24;N/A;retraining;$1 785,00;700-1400;1-5 years;25-35;divorced/living apart;male;>8 years;no assets;;;;;;;;;;
K5389089;580;>$300;24;no problems with current credits;new car;$6 550,60;700-1400;5-8 years;15- 25;single;male;5-8 years;life insurance;;;;;;;;;;
M8080227;694;no balance;13;paid back;furniture;$1 234,80;no savings;<1 year;< 15;single;female;>8 years;no assets;;;;;;;;;;
M4512584;606;>$300;12;paid back;repair;$3 847,20;no savings;> 8 years;< 15;divorced/living apart/married;female;>8 years;ownership of house or land;;;;;;;;;;
J6658526;647;no running account;18;N/A;other;$1 366,40;no savings;<1 year;15- 25;divorced/living apart/married;female;1-5 years;life insurance;;;;;;;;;;
K6593699;557;no balance;27;no previous credits;retraining;$3 539,20;no savings;<1 year;< 15;divorced/living apart/married;female;< 1 year;car;;;;;;;;;;
J4929604;601;>$300;6;N/A;other;$2 912,00;140-700;1-5 years;> 35;married/widowed;male;1-5 years;car;;;;;;;;;;
K6068555;346;no balance;12;no previous credits;other;$1 813,00;<140;unemployed;15- 25;divorced/living apart/married;female;< 1 year;life insurance;;;;;;;;;;
K7729524;468;no running account;18;paid back;other;$5 552,40;no savings;> 8 years;> 35;divorced/living apart/married;female;>8 years;no assets;;;;;;;;;;
J831051;561;>$300;23;N/A;furniture;$3 355,80;<140;> 8 years;15- 25;single;male;1-5 years;life insurance;;;;;;;;;;
K592531;722;<= $300;6;no previous credits;used car;$2 962,40;no savings;1-5 years;25-35;single;male;1-5 years;no assets;;;;;;;;;;
J2189433;694;>$300;18;N/A;new car;$4 770,00;>1400;unemployed;25-35;single;male;>8 years;ownership of house or land;;;;;;;;;;
M9606369;515;>$300;18;paid back;repair;$2 609,60;>1400;1-5 years;< 15;divorced/living apart/married;female;1-5 years;no assets;;;;;;;;;;
K5818309;409;>$300;20;paid back;other;$4 879,00;>1400;<1 year;25-35;divorced/living apart;male;>8 years;no assets;;;;;;;;;;
K4253094;478;no balance;18;paid back;other;$1 237,60;>1400;> 8 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
J7251247;578;no balance;24;N/A;repair;$8 040,20;no savings;<1 year;25-35;divorced/living apart/married;female;>8 years;ownership of house or land;;;;;;;;;;
K7180363;587;no balance;24;no previous credits;furniture;$1 926,40;140-700;5-8 years;< 15;divorced/living apart/married;female;< 1 year;life insurance;;;;;;;;;;
J8659439;705;<= $300;12;N/A;used car;$2 151,00;no savings;<1 year;< 15;divorced/living apart/married;female;< 1 year;car;;;;;;;;;;
K4873765;437;>$300;24;no problems with current credits;retraining;$12 107,20;no savings;<1 year;25-35;single;male;1-5 years;life insurance;;;;;;;;;;
K630358;611;>$300;24;paid back;new car;$1 390,00;700-1400;> 8 years;< 15;divorced/living apart/married;female;>8 years;no assets;;;;;;;;;;
K3032450;454;no balance;12;hesistant;used car;$4 156,60;no savings;<1 year;< 15;divorced/living apart/married;female;5-8 years;car;;;;;;;;;;
K2439240;706;>$300;12;no previous credits;retraining;$1 506,40;no savings;1-5 years;25-35;married/widowed;male;1-5 years;no assets;;;;;;;;;;
K7856111;675;>$300;24;no previous credits;furniture;$1 300,60;>1400;5-8 years;< 15;single;male;1-5 years;life insurance;;;;;;;;;;
R3082981;700;no running account;11;paid back;other;$1 850,80;700-1400;1-5 years;< 15;divorced/living apart/married;female;>8 years;life insurance;;;;;;;;;;
K3745228;672;no running account;24;no previous credits;used car;$3 225,00;no savings;1-5 years;25-35;divorced/living apart;male;1-5 years;no assets;;;;;;;;;;
M1963782;385;no balance;60;no previous credits;other;$10 371,20;<140;<1 year;< 15;divorced/living apart/married;female;1-5 years;car;;;;;;;;;;
K1018665;601;>$300;39;no previous credits;new car;$3 596,60;140-700;1-5 years;< 15;single;male;1-5 years;life insurance;;;;;;;;;;
J495237;636;no balance;30;paid back;other;$3 053,40;>1400;> 8 years;< 15;single;male;>8 years;no assets;;;;;;;;;;
M2971793;514;no balance;12;no previous credits;used car;$3 866,80;>1400;5-8 years;> 35;divorced/living apart/married;female;1-5 years;car;;;;;;;;;;
R2684255;414;no running account;45;no previous credits;furniture;$2 583,00;no savings;1-5 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
M6113719;664;no balance;24;no previous credits;furniture;$2 753,80;140-700;> 8 years;< 15;divorced/living apart/married;female;>8 years;life insurance;;;;;;;;;;
K570750;671;<= $300;15;paid back;used car;$6 906,00;>1400;> 8 years;< 15;single;male;>8 years;ownership of house or land;;;;;;;;;;
R6822298;635;>$300;12;paid back;retraining;$1 659,00;no savings;1-5 years;15- 25;divorced/living apart/married;female;1-5 years;no assets;;;;;;;;;;
K8643694;714;>$300;18;paid back;other;$1 477,00;no savings;<1 year;< 15;divorced/living apart/married;female;< 1 year;car;;;;;;;;;;
M9740011;646;no running account;15;no previous credits;used car;$11 396,00;no savings;<1 year;< 15;divorced/living apart/married;female;< 1 year;car;;;;;;;;;;
K3422051;378;no running account;12;hesistant;business;$1 551,20;no savings;5-8 years;< 15;single;male;5-8 years;no assets;;;;;;;;;;
J5885554;404;no running account;15;hesistant;other;$1 330,00;no savings;> 8 years;< 15;single;male;5-8 years;life insurance;;;;;;;;;;
K9908311;383;no balance;45;no previous credits;furniture;$4 243,40;<140;1-5 years;< 15;single;male;>8 years;car;;;;;;;;;;
K5340037;610;no balance;24;paid back;used car;$2 686,60;no savings;5-8 years;< 15;single;male;5-8 years;life insurance;;;;;;;;;;
K9001386;725;no balance;21;no previous credits;used car;$5 566,40;>1400;5-8 years;25-35;single;male;5-8 years;life insurance;;;;;;;;;;
R6016541;634;no balance;3;no previous credits;furniture;$1 125,60;no savings;> 8 years;< 15;single;male;>8 years;life insurance;;;;;;;;;;
K2586902;468;no running account;24;no previous credits;furniture;$2 781,80;no savings;1-5 years;25-35;single;male;>8 years;no assets;;;;;;;;;;
K1408325;625;no running account;36;no previous credits;household appliances;$3 337,60;no savings;5-8 years;< 15;single;male;< 1 year;ownership of house or land;;;;;;;;;;
R3932118;707;>$300;18;no previous credits;used car;$4 790,80;no savings;> 8 years;< 15;single;male;>8 years;car;;;;;;;;;;
K7070224;648;<= $300;12;no problems with current credits;other;$3 145,80;no savings;1-5 years;25-35;divorced/living apart/married;female;1-5 years;car;;;;;;;;;;
K734383;368;no running account;24;no problems with current credits;other;$6 818,00;no savings;1-5 years;15- 25;married/widowed;male;>8 years;ownership of house or land;;;;;;;;;;
R5279246;563;<= $300;6;paid back;repair;$1 465,80;no savings;1-5 years;25-35;divorced/living apart/married;female;>8 years;car;;;;;;;;;;
M5597662;561;<= $300;36;no previous credits;business;$22 199,80;no savings;1-5 years;25-35;divorced/living apart;male;5-8 years;life insurance;;;;;;;;;;
K8663260;404;no running account;9;no previous credits;other;$1 990,80;no savings;unemployed;15- 25;single;male;1-5 years;ownership of house or land;;;;;;;;;;
R5204883;583;>$300;15;no previous credits;furniture;$2 770,60;>1400;> 8 years;< 15;single;male;1-5 years;life insurance;;;;;;;;;;
M4786299;669;>$300;30;paid back;furniture;$9 438,80;>1400;> 8 years;25-35;single;male;1-5 years;life insurance;;;;;;;;;;
M4537339;655;>$300;15;no previous credits;furniture;$4 995,20;no savings;> 8 years;< 15;single;female;1-5 years;life insurance;;;;;;;;;;
M8865325;497;no balance;20;paid back;furniture;$1 702,40;<140;<1 year;< 15;single;male;>8 years;ownership of house or land;;;;;;;;;;
R6663603;428;no balance;30;no previous credits;used car;$4 817,40;<140;1-5 years;25-35;divorced/living apart/married;female;>8 years;life insurance;;;;;;;;;;
K5482078;572;no balance;18;hesistant: hesistant payment of previous credits;other;$8 764,00;<140;5-8 years;15- 25;single;male;5-8 years;no assets;;;;;;;;;;
J1884598;570;<= $300;13;paid back;other;$1 818,60;no savings;1-5 years;> 35;single;male;< 1 year;no assets;;;;;;;;;;
J6961173;629;>$300;33;N/A;other;$2 716,00;700-1400;> 8 years;< 15;single;female;>8 years;no assets;;;;;;;;;;
K3103875;730;no balance;21;paid back;used car;$3 843,00;700-1400;5-8 years;15- 25;single;male;< 1 year;life insurance;;;;;;;;;;
K1561974;663;no balance;60;no previous credits;furniture;$14 201,60;<140;5-8 years;25-35;divorced/living apart/married;female;>8 years;no assets;;;;;;;;;;
M2121351;682;>$300;24;no previous credits;furniture;$4 453,40;no savings;<1 year;< 15;divorced/living apart/married;female;>8 years;car;;;;;;;;;;
R82003;567;>$300;24;no previous credits;furniture;$1 398,60;>1400;> 8 years;< 15;single;female;1-5 years;life insurance;;;;;;;;;;
R1117554;625;>$300;6;hesistant;other;$1 685,60;<140;1-5 years;< 15;single;male;< 1 year;ownership of house or land;;;;;;;;;;
K2894212;536;<= $300;15;no previous credits;retraining;$3 761,80;no savings;5-8 years;25-35;single;male;>8 years;car;;;;;;;;;;
K4658483;648;no running account;22;paid back;other;$3 137,40;no savings;<1 year;> 35;single;male;5-8 years;no assets;;;;;;;;;;
J8960680;590;>$300;15;no problems with current credits;used car;$9 474,00;700-1400;unemployed;15- 25;divorced/living apart/married;female;1-5 years;car;;;;;;;;;;
K4049375;692;>$300;24;paid back;furniture;$7 144,20;no savings;<1 year;15- 25;married/widowed;male;5-8 years;no assets;;;;;;;;;;
M6011464;567;>$300;9;no previous credits;furniture;$3 775,80;no savings;1-5 years;> 35;single;male;1-5 years;no assets;;;;;;;;;;
M5013464;640;no running account;29;paid back;business;$1 468,60;no savings;<1 year;< 15;divorced/living apart/married;female;1-5 years;car;;;;;;;;;;
J3792009;650;no balance;18;no problems with current credits;other;$2 751,00;>1400;1-5 years;< 15;divorced/living apart;female;>8 years;life insurance;;;;;;;;;;
M3654363;572;no balance;30;problematic running accounts: there are further credits running but at other banks;retraining;$5 909,40;140-700;1-5 years;25-35;divorced/living apart/married;female;< 1 year;life insurance;;;;;;;;;;
J3175566;679;>$300;48;N/A;new car;$12 401,20;>1400;5-8 years;25-35;single;male;< 1 year;ownership of house or land;;;;;;;;;;
R4191466;660;no balance;15;no previous credits;household appliances;$2 119,60;<140;> 8 years;< 15;single;male;1-5 years;no assets;;;;;;;;;;
J6569898;621;no running account;15;N/A;used car;$1 365,00;no savings;1-5 years;25-35;divorced/living apart;male;5-8 years;car;;;;;;;;;;
J7780007;468;no balance;15;N/A;household appliances;$2 116,80;700-1400;1-5 years;15- 25;married/widowed;male;5-8 years;car;;;;;;;;;;
M4805870;382;no running account;21;no problems with current credits;repair;$1 895,00;no savings;<1 year;25-35;single;male;< 1 year;car;;;;;;;;;;
K6145681;628;>$300;6;paid back;retraining;$7 190,00;no savings;5-8 years;> 35;single;male;5-8 years;ownership of house or land;;;;;;;;;;
R8891950;609;no balance;42;problematic running accounts;new car;$12 996,20;no savings;unemployed;> 35;single;male;1-5 years;ownership of house or land;;;;;;;;;;
R1608150;444;no running account;24;no previous credits;used car;$4 683,00;no savings;> 8 years;< 15;single;male;1-5 years;car;;;;;;;;;;
R1593933;643;>$300;24;no previous credits;other;$1 950,20;no savings;1-5 years;25-35;single;male;< 1 year;no assets;;;;;;;;;;
K7462212;494;<= $300;24;paid back;other;$1 881,60;>1400;5-8 years;< 15;single;male;1-5 years;no assets;;;;;;;;;;
R5396196;651;<= $300;14;no problems with current credits;other;$1 122,80;no savings;1-5 years;< 15;single;female;1-5 years;life insurance;;;;;;;;;;
M4903236;652;no running account;36;no previous credits;new car;$7 690,20;no savings;<1 year;25-35;single;male;>8 years;ownership of house or land;;;;;;;;;;
K1270446;617;>$300;10;hesistant: hesistant payment of previous credits;other;$2 235,80;140-700;1-5 years;15- 25;single;male;1-5 years;ownership of house or land;;;;;;;;;;
M4440477;587;no running account;12;no previous credits;used car;$6 407,00;no savings;1-5 years;25-35;divorced/living apart;male;< 1 year;life insurance;;;;;;;;;;
M1795375;462;no running account;36;no previous credits;repair;$2 767,80;>1400;> 8 years;< 15;single;male;>8 years;ownership of house or land;;;;;;;;;;
K5317486;491;>$300;18;no previous credits;used car;$2 146,20;no savings;<1 year;< 15;married/widowed;male;< 1 year;car;;;;;;;;;;
J5912364;597;>$300;48;N/A;furniture;$5 009,20;>1400;1-5 years;< 15;single;male;< 1 year;no assets;;;;;;;;;;
J9572693;592;no running account;36;paid back;used car;$8 720,60;no savings;<1 year;< 15;divorced/living apart/married;female;>8 years;ownership of house or land;;;;;;;;;;
R3756;594;no balance;18;no previous credits;other;$8 212,40;<140;1-5 years;25-35;single;male;1-5 years;life insurance;;;;;;;;;;
J6729306;701;>$300;30;no previous credits;new car;$12 023,20;<140;> 8 years;< 15;single;male;1-5 years;life insurance;;;;;;;;;;
M4359086;692;>$300: or checking account for atleast one year;18;no problems with current credits;furniture;$2 513,00;no savings;> 8 years;15- 25;divorced/living apart/married;female;>8 years;no assets;;;;;;;;;;
K902361;579;no running account;15;paid back;furniture;$2 042,60;no savings;1-5 years;< 15;divorced/living apart/married;female;1-5 years;life insurance;;;;;;;;;;
K3624692;435;<= $300;30;problematic running accounts: there are further credits running but at other banks;retraining;$2 671,20;no savings;> 8 years;< 15;divorced/living apart/married;male;>8 years;no assets;;;;;;;;;;
M2455309;570;no balance;48;no previous credits;other;$11 881,80;>1400;5-8 years;> 35;divorced/living apart/married;female;1-5 years;life insurance;;;;;;;;;;
M1443601;720;no balance;12;no previous credits;furniture;$1 621,20;no savings;1-5 years;15- 25;divorced/living apart;male;< 1 year;car;;;;;;;;;;
R800999;384;no running account;24;no problems with current credits;furniture;$1 433,60;no savings;<1 year;< 15;married/widowed;male;>8 years;no assets;;;;;;;;;;
K2430897;640;>$300;6;no previous credits;repair;$2 153,20;no savings;<1 year;> 35;divorced/living apart/married;female;>8 years;ownership of house or land;;;;;;;;;;
K2491027;690;no running account;8;paid back;other;$4 757,20;no savings;5-8 years;> 35;single;female;5-8 years;no assets;;;;;;;;;;
R1752765;668;no running account;24;no previous credits;retraining;$9 195,20;no savings;1-5 years;> 35;married/widowed;male;1-5 years;life insurance;;;;;;;;;;
K9738841;631;>$300;4;no problems with current credits;used car;$841,40;no savings;<1 year;> 35;divorced/living apart/married;female;5-8 years;no assets;;;;;;;;;;
K3370373;663;no balance;19;paid back;vacation;$5 056,80;140-700;> 8 years;15- 25;divorced/living apart/married;female;>8 years;car;;;;;;;;;;
R9687234;480;no running account;18;no previous credits;furniture;$1 883,00;no savings;1-5 years;< 15;married/widowed;male;5-8 years;no assets;;;;;;;;;;
M9504178;634;>$300;15;paid back;used car;$4 246,00;>1400;> 8 years;25-35;single;male;>8 years;car;;;;;;;;;;
K2259936;433;no running account;24;no previous credits;other;$1 799,00;>1400;5-8 years;< 15;divorced/living apart/married;female;>8 years;ownership of house or land;;;;;;;;;;
